TABLE_NAME,TABLE_SCORE,COLUMN_NAME,COLUMN_SCORE,MODEL,DATABASE_NAME
student,N1,age,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,activity_1
student,N1,sex,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,activity_1
student,N1,major,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,activity_1
student,N1,advisor,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,activity_1
student,N1,city code,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,activity_1
faculty,N1,faculty id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,activity_1
faculty,N1,last name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,activity_1
faculty,N1,first name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,activity_1
faculty,N1,rank,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,activity_1
faculty,N1,sex,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,activity_1
faculty,N1,phone,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,activity_1
faculty,N1,room,N3,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,activity_1
faculty,N1,building,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,activity_1
ref hotel star ratings,N1,star rating code,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
ref hotel star ratings,N1,star rating description,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
locations,N1,location id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
locations,N1,location name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
locations,N1,address,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
locations,N1,other details,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
ref attraction types,N1,attraction type code,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
ref attraction types,N1,attraction type description,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
visitors,N1,tourist id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
visitors,N1,tourist details,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
features,N1,feature id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
features,N1,feature details,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
hotels,N1,hotel id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
hotels,N1,star rating code,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
hotels,N1,pets allowed yn,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
hotels,N1,price range,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
hotels,N1,other hotel details,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
tourist attractions,N1,tourist attraction id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
tourist attractions,N1,attraction type code,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
tourist attractions,N1,location id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
tourist attractions,N1,how to get there,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
tourist attractions,N1,name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
tourist attractions,N1,description,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
tourist attractions,N1,opening hours,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
tourist attractions,N1,other details,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
street markets,N1,market id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
street markets,N1,market details,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
shops,N1,shop id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
shops,N1,shop details,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
museums,N1,museum id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
museums,N1,museum details,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
royal family,N1,royal family id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
royal family,N1,royal family details,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
theme parks,N1,theme park id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
theme parks,N1,theme park details,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
visits,N1,visit id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
visits,N1,tourist attraction id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
visits,N1,tourist id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
visits,N1,visit date,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
visits,N1,visit details,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
photos,N1,photo id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
photos,N1,tourist attraction id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
photos,N1,name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
photos,N1,description,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
photos,N1,filename,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
photos,N1,other details,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
staff,N1,staff id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
staff,N1,tourist attraction id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
staff,N1,name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
staff,N1,other details,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
tourist attraction features,N1,tourist attraction id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
tourist attraction features,N1,feature id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,cre_Theme_park
follows,N1,user id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,twitter_1
follows,N1,follower id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,twitter_1
tweets,N1,id,N3,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,twitter_1
tweets,N1,user id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,twitter_1
tweets,N1,text,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,twitter_1
tweets,N1,create date,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,twitter_1
user profiles,N1,uid,N3,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,twitter_1
user profiles,N1,name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,twitter_1
user profiles,N1,email,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,twitter_1
user profiles,N1,partition id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,twitter_1
user profiles,N1,followers,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,twitter_1
election,N1,election id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,election_representative
election,N1,representative id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,election_representative
election,N1,date,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,election_representative
election,N1,votes,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,election_representative
election,N1,vote percent,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,election_representative
election,N1,seats,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,election_representative
election,N1,place,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,election_representative
representative,N1,representative id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,election_representative
representative,N1,name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,election_representative
representative,N1,state,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,election_representative
representative,N1,party,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,election_representative
representative,N1,lifespan,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,election_representative
student,N1,student id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
student,N1,last name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
student,N1,first name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
student,N1,age,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
student,N1,sex,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
student,N1,major,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
student,N1,advisor,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
student,N1,city code,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
voting record,N1,student id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
voting record,N1,registration date,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
voting record,N1,election cycle,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
voting record,N1,president vote,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
voting record,N1,vice president vote,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
voting record,N1,secretary vote,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
voting record,N1,treasurer vote,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
voting record,N1,class president vote,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
voting record,N1,class senator vote,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,voter_2
people,N1,people id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
people,N1,name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
people,N1,country,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
people,N1,is male,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
people,N1,age,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
church,N1,church id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
church,N1,name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
church,N1,organized by,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
church,N1,open date,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
church,N1,continuation of,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
wedding,N1,church id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
wedding,N1,male id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
wedding,N1,female id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
wedding,N1,year,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wedding
event,N1,event id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,news_report
event,N1,date,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,news_report
event,N1,venue,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,news_report
event,N1,name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,news_report
event,N1,event attendance,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,news_report
journalist,N1,journalist id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,news_report
journalist,N1,name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,news_report
journalist,N1,nationality,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,news_report
journalist,N1,age,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,news_report
journalist,N1,years working,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,news_report
news report,N1,journalist id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,news_report
news report,N1,event id,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,news_report
news report,N1,work type,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,news_report
grapes,N1,id,N3,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
grapes,N1,grape,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
grapes,N1,color,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
appellations,N1,no,N3,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
appellations,N1,appelation,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
appellations,N1,county,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
appellations,N1,state,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
appellations,N1,area,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
appellations,N1,isava,N3,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
wine,N1,no,N3,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
wine,N1,grape,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
wine,N1,winery,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
wine,N1,appelation,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
wine,N1,state,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
wine,N1,name,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
wine,N1,year,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
wine,N1,price,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
wine,N1,score,N1,canine-s-collection2-upperlower-sequence-tags-best-hyperparams,wine_1
