text,category,label
Launch,N1,0
nxtpmntdat,N2,1
OEI6,N3,2
DRF10,N3,2
substrate,N1,0
cabassumsc,N3,2
PLAYLISTID,N1,0
AttrValue,N2,1
POOL,N1,0
VALIDFROM,N1,0
CPI13,N3,2
itmtaxcorr,N2,1
SHLDRWIDTH,N2,1
msn3,N3,2
IEI24,N3,2
QryGroup6,N2,1
ATSP,N3,2
ATTENDANCE,N1,0
PAIDGRSSC,N3,2
unpaidboe,N2,1
VisInExpnd,N2,1
ALR3,N3,2
DEDUCTPAID,N1,0
RPC8,N3,2
todiff,N2,1
FIREORGIN,N1,0
maxprpsls,N2,1
baselogent,N2,1
EXPREF8,N3,2
VatZrRt_I,N3,2
typeid,N1,0
igstapplfc,N3,2
CapFactor1,N2,1
CHKREFBP,N2,1
line_3,N1,0
Fleet_Series,N1,0
delivery_date,N1,0
EXPREF1,N3,2
OHEM,N3,2
htmldirect,N2,1
e,N3,2
todoc1nu,N2,1
event1to2,N3,2
arinvabs,N3,2
CURRBOEST,N2,1
GROUPLINK,N1,0
DLN18,N3,2
letternum,N2,1
port,N1,0
FILEDATE,N1,0
dfcustterm,N2,1
iscstrecst,N3,2
ProductModelProductDescriptionCulture,N1,0
statype,N2,1
COMPQUALIF,N2,1
staff_id,N1,0
Seedlings_ID,N1,0
SERVICE_ID,N1,0
INTRSTDATE,N2,1
compfldnum,N2,1
ADO19,N3,2
ByDate,N1,0
EVATCATE,N3,2
student_course_id,N1,0
NOINVTRYMV,N2,1
OP_6,N3,2
crdrstotal,N2,1
glazocc,N2,1
GPA3,N3,2
Date_Opened,N1,0
uf_crc,N3,2
RevAct,N2,1
aftlinenum,N2,1
PDN18,N3,2
PONUMBER,N2,1
CERTIFICATIONDATE,N1,0
tlu_Species_LAVO,N2,1
Church_ID,N1,0
ReleaseVer,N2,1
ResponsUnt,N2,1
total_budget_percent_invested,N1,0
awo5,N3,2
CPV25,N3,2
ADS1,N3,2
EDGEDISTZ,N2,1
DdAutoRun,N2,1
tcsacmbase,N3,2
MEASURE,N1,0
codajapur,N3,2
ElgAmnt,N3,2
REVACT,N2,1
PAYENGST2,N3,2
MPO1,N3,2
locballine,N2,1
CANDIDATE_DETAILS,N1,0
NOTEDATE,N1,0
occlract,N3,2
OHTYPE,N2,1
DeclNoEx,N2,1
EQPAIDFC,N2,1
invoice_item_id,N1,0
METER_200,N1,0
WIZARDNAME,N1,0
ROUNDDIFSC,N2,1
oripymtype,N2,1
TRANSSTART,N2,1
AIT3,N3,2
ISDSPNMASS,N3,2
CHARGE_AMOUNT,N1,0
Graphics_mode,N1,0
copysource,N1,0
owtj,N3,2
tgtobjid,N2,1
nurse,N1,0
isasync,N2,1
customer_name,N1,0
emsvitalsrc,N2,1
STRID06,N3,2
IGN11,N3,2
ShipToDef,N2,1
object,N2,1
CALCFIELD,N2,1
frmaddres2,N2,1
OLTB,N3,2
Conductor_ID,N1,0
DFLVENDOR,N2,1
CUP,N3,2
ALLOWUPDAT,N2,1
resexpact,N2,1
visibleid,N1,0
Crew_Members,N1,0
PUTR,N3,2
defweightu,N2,1
UDF5,N3,2
cctname,N2,1
FEELC,N2,1
MessageDes,N2,1
totalin,N2,1
TdsAmntFC,N3,2
doc4type,N2,1
CtgrAxis1,N2,1
intrusion,N1,0
fromdate4,N1,0
phbudget,N2,1
INMATCHNUM,N2,1
soiwizid,N3,2
BPNo,N3,2
currency1,N1,0
attritxt2,N3,2
DeposDate,N2,1
Document_Description,N1,0
Owner,N1,0
COLUMNFLAGS,N1,0
seattype,N1,0
Candidate,N1,0
OP_9,N3,2
Altitude,N1,0
RDN17,N3,2
PCH16,N3,2
SFI4,N3,2
rrvatlc,N3,2
taker2id,N1,0
visit,N1,0
comments,N1,0
CrdRSTotal,N2,1
HEM6,N3,2
DLN15,N3,2
boeno,N3,2
Vial_Position,N1,0
INV6,N3,2
OACG,N3,2
HEM7,N3,2
ba_ap_from,N3,2
EXTANTION,N1,0
DPI23,N3,2
REVSOURCE,N2,1
PKFIELD5,N3,2
PrdStdCst,N3,2
ptledgegen,N2,1
PLANAMTLC,N2,1
ExpnsType,N2,1
oird,N3,2
CdcOffset,N2,1
shop_details,N1,0
SalFactor2,N2,1
NumOfTrans,N2,1
NetAmount,N1,0
REVERT,N1,0
VacCurYear,N2,1
appldrawns,N2,1
MOVMNTCODE,N2,1
HEAINSNAME,N2,1
ORCJ,N3,2
BTCHSTATUS,N2,1
FeTaxCode,N2,1
ItmIndex,N2,1
rearbump,N2,1
MIVDATEFRO,N2,1
pretensioner,N1,0
H,N3,2
eqpaid,N2,1
reptype,N2,1
ARC9,N3,2
RemTime,N2,1
repbustype,N1,0
TTLCOSTLC,N3,2
frmduedate,N2,1
obcd,N3,2
MEDICINE_ENZYME_INTERACTION,N1,0
PAYMENT_METHOD_DESCRIPTION,N1,0
LINE,N1,0
PosCode,N1,0
EXPREF15,N3,2
OREA,N3,2
UnitDisply,N2,1
glcondiffl,N3,2
bfdcntsum,N2,1
OALR,N3,2
apc,N3,2
gender,N1,0
basechildn,N2,1
PCH16,N3,2
PEOPLE,N1,0
gender,N1,0
TXBLRATE,N2,1
chlnbank,N2,1
INDATE,N2,1
ProjectID,N1,0
PLANAMTFC,N2,1
DATA,N1,0
Litter_depth,N1,0
USECORRVAT,N2,1
G_2B,N3,2
PRODUCT_DESCRIPTION,N1,0
nfercpn,N3,2
MSN3,N3,2
subvtype,N2,1
oitw,N3,2
CESSAMNTSC,N3,2
Representative_Name,N1,0
ObjectC7,N3,2
ACTUAL_ORDER_DATE,N1,0
ATTR5ABS,N3,2
attriam48,N3,2
ExtCond1,N2,1
OEI5,N3,2
COMPCITY,N2,1
OPTI,N3,2
PerEQty,N2,1
USR5,N3,2
prq18,N3,2
AdCtTxIRWT,N3,2
Sales Orders,N1,0
GTSMaxAmt,N2,1
retirapcfc,N3,2
RevalPrice,N2,1
UTM_ZONE,N2,1
MAXOCCUPANCY,N1,0
ado17,N3,2
ACL1,N3,2
PayeeZip,N1,0
MnyVal4,N3,2
NHDWaterbodySL,N2,1
CPI8,N3,2
FinalSum,N1,0
TaxIdIdent,N2,1
SFI23,N3,2
CNTCTPHONE,N2,1
forename,N1,0
statement_id,N1,0
iscommcode,N2,1
CLAIM_STATUS_NAME,N1,0
COMISSACT,N2,1
ADJTRAN,N2,1
CHANNEL_CODE,N1,0
institution,N1,0
FUNCID,N2,1
Number,N1,0
PLANQTY,N2,1
DATE_ACCOUNT_OPENED,N1,0
line_1,N1,0
remsent,N2,1
PICK,N1,0
transaction_type_description,N1,0
wizdunblck,N2,1
CHECKBOX13,N1,0
PARTSUPP,N2,1
dose,N1,0
parktype,N1,0
UseSysPref,N2,1
FormView,N1,0
CmpPrivate,N2,1
orsb,N3,2
ONOA,N3,2
unit,N1,0
deposdate,N2,1
bplname,N3,2
HUC2,N3,2
rin24,N3,2
SELFINVOIC,N2,1
STARTYEAR,N1,0
aiqr,N3,2
SVR1,N3,2
StartUTMX,N3,2
mintamtfc,N3,2
FINISHUSER,N1,0
LOSER_RANK,N1,0
bpbillcode,N2,1
MonthPrcnt,N2,1
EBCATEDESC,N2,1
TdsBAmtSC,N3,2
SHOW,N1,0
AnaActive,N2,1
nftaxid,N2,1
SOURCE_ORIGINATOR,N1,0
APPLSUMSC,N3,2
repceofisc,N3,2
DATECALINT,N2,1
IPCAREA1,N2,1
SECTION_ID,N1,0
free_text,N1,0
STARTTIME,N1,0
itmfrom2,N2,1
ToSysDate,N2,1
nnm3,N3,2
DFPVATEXMP,N3,2
AUTHGRPN,N2,1
instlction,N2,1
tranentry,N2,1
TripReport,N1,0
AACP,N3,2
UsageArray,N1,0
VATTOTAL,N2,1
isdfcstex,N3,2
i_id,N3,2
udg2,N3,2
bankfrom,N1,0
DRAFT,N1,0
train_number,N1,0
DIM1RELVNT,N2,1
revrefdate,N2,1
SSICode,N2,1
DETECTION,N1,0
VatCalcult,N2,1
AUTHGRPCD,N2,1
tireloc,N2,1
ENUPDBAPLN,N3,2
OLDUPMI,N3,2
ResCode,N2,1
IDTYPE,N2,1
Circulation_History,N1,0
osrq,N3,2
definition,N1,0
mrkrgreen,N2,1
solution,N1,0
exciexpacc,N3,2
GRSSAMNTSC,N3,2
tracks,N1,0
Has_amenity,N1,0
svl,N3,2
EXTRA_TYPE,N1,0
RPD1,N3,2
truck_licence_number,N1,0
SURFTYPE,N2,1
VIRTASTITM,N2,1
order_year,N1,0
CgstRate,N2,1
RIGHTJOIN,N1,0
lanedeparturewarningid,N1,0
FromDate,N1,0
OTHERINAM,N2,1
manager1f,N2,1
AWD5,N3,2
ctycdprvsy,N3,2
TrgetEntry,N2,1
checking,N1,0
SLDUNCFM,N3,2
fldabs,N2,1
LINEPOPRSS,N2,1
pkfield3,N3,2
traceable,N1,0
WBDLine_Shape_Index,N2,1
xap3,N3,2
itemname,N1,0
EBWTAXCATE,N2,1
LineText,N1,0
DpstTo,N2,1
AreaID,N2,1
BASEAMNTFC,N2,1
Info2File,N1,0
beltlappos,N2,1
OPERATCODE,N2,1
respOnTime,N2,1
IntrsStat,N3,2
NHDAREA,N2,1
revcrerefd,N3,2
ATT2,N3,2
prereq_id,N1,0
fixcurrcms,N2,1
PUOMENTRY,N2,1
DBObjVer,N2,1
ECM4,N3,2
GrossVehicleWeightRatingFrom,N1,0
parametername,N1,0
semiautoheadlampbeamswitching,N1,0
historical,N1,0
ISDOMFRGLD,N3,2
OLNK,N3,2
Hght2Unit,N2,1
refundacct,N2,1
itemccdnum,N2,1
POR25,N3,2
ADRSFROMWH,N2,1
taxid11,N1,0
WTAmntSC,N3,2
ISFINAL,N1,0
vatcrctn,N2,1
linkact_17,N2,1
TaxOffice,N1,0
basevatsc,N2,1
immunizations,N1,0
sercode,N2,1
GFL1,N3,2
inc12,N3,2
POSITIONING,N1,0
AUTHGRPID,N2,1
trigparams,N2,1
First_Elected,N1,0
kpivalue12,N3,2
rolltype,N1,0
TBLNHDAREA_PARK,N2,1
BnkBchDgts,N2,1
EnblFolio,N2,1
Gymnast_ID,N1,0
SEMESTER_NAME,N1,0
SupBPLId,N3,2
FDA_approved,N2,1
AIT13,N3,2
DISCINRET,N2,1
climber_id,N1,0
rdr11,N3,2
Grants,N1,0
customer_number,N1,0
bisrbnkcd,N3,2
Film_ID,N1,0
INMLINENUM,N2,1
PublishedTaxonAuthority,N2,1
AllocAcct,N2,1
connbp,N3,2
pha2,N3,2
sacentry,N2,1
cin5,N3,2
SLCode,N3,2
dfltcustpl,N3,2
SspdRgnlTx,N3,2
date_product_first_available,N1,0
organization_details,N1,0
HERO_POWER,N1,0
ExchRate,N2,1
PQT22,N3,2
ADDONIF,N2,1
BVOLUNIT,N2,1
cfn1,N3,2
taxidident,N2,1
salesprice,N1,0
BINSBL3F,N3,2
expnature,N2,1
MONTHDAYS,N1,0
VatAppldSC,N3,2
OTHER_ASSET_DETAILS,N1,0
cpcfcamt,N3,2
CredSTotal,N2,1
restypedescription,N2,1
gbi3,N3,2
Update_Comments,N1,0
expdecldat,N3,2
NextDate,N1,0
dbobjver,N2,1
BHGHT1UNIT,N2,1
recpntobjt,N3,2
SOINum,N3,2
ccal,N3,2
OvrWrtDll,N3,2
type_,N1,0
existstock,N2,1
IsOILMUpd,N3,2
EQUVATRATE,N2,1
acq1,N3,2
compisrbil,N3,2
EmptCtDes,N3,2
OOCC,N3,2
OCFW,N3,2
PayBankZip,N1,0
DateType2,N1,0
nhdverticalrelationship,N2,1
TrgType,N2,1
deduct,N1,0
plantcompanyname,N1,0
weekday,N1,0
poseqnum,N2,1
rti1,N3,2
branch,N1,0
BASERATE,N1,0
order_id,N1,0
snatch,N1,0
SFC5,N3,2
UseProdWip,N3,2
doctot,N2,1
mtdlbltact,N3,2
repbyins,N2,1
Budget_in_Billions,N1,0
adaptivecruisecontrol,N1,0
SUPPORTREPID,N2,1
FIRE,N1,0
OSLR,N3,2
datetime_detention_end,N1,0
cashcancel,N1,0
First,N1,0
ORIPYMTYPE,N2,1
finances,N1,0
ITMRTRICTT,N3,2
ShowJDT,N3,2
VPICMODEL,N3,2
EXEMPTCURR,N2,1
frompane,N1,0
IEI14,N3,2
UDFALIAS5,N3,2
RCT2,N3,2
EFRTACTLVS,N3,2
PCH9,N3,2
segment_0,N1,0
towhscode,N2,1
long_dir,N2,1
ETRFaxNo,N2,1
soa,N3,2
TOTALFOB,N2,1
mincredit,N2,1
SRCLCTCODE,N2,1
rootbeer,N1,0
defaultcur,N2,1
driver_employee_id,N1,0
DprTypeC,N3,2
logofile,N1,0
cotcode,N2,1
PRESENCE_FIRST,N1,0
HandCopies,N1,0
WTQ16,N3,2
feeprofit2,N1,0
DOCALIAS,N2,1
SPECUSE,N2,1
FromWhse,N3,2
sepacredid,N2,1
qlastdate,N2,1
CFTC,N3,2
NumCopy,N1,0
LastPmnTyp,N2,1
okpf,N3,2
ArSurAcc,N2,1
keyseg9,N3,2
CurCode,N2,1
ETHNICITY,N1,0
OBJECTID,N1,0
FolderName,N1,0
txamntinad,N3,2
ItmFrom2,N2,1
ATTRITXT6,N3,2
USR6,N3,2
INCOMTYPE,N2,1
start_hr,N2,1
sv,N3,2
takes,N1,0
options,N1,0
HEM3,N3,2
CHO1,N3,2
ocbi,N3,2
DFLSERIES,N2,1
LFDISPOSAL,N2,1
oboi,N3,2
apybsactsp,N3,2
SRCSTATYPE,N2,1
schedjobid,N2,1
Rev,N2,1
ElCoStatus,N2,1
APYBSACTSP,N3,2
FrnBlnc,N3,2
numactlvls,N2,1
MILES_303D,N3,2
DRF11,N3,2
CALCENTRY,N2,1
property_address,N1,0
loginsac,N2,1
boedisamnt,N2,1
EVENT1TO2,N3,2
long,N1,0
PAYMENT_DATE,N1,0
APYPRINPEC,N3,2
owners,N1,0
MAJOR,N1,0
ToDoc1Nu,N2,1
bheight1,N2,1
rollinityp,N2,1
WtCategory,N2,1
ARC8,N3,2
STARTTYPE,N1,0
TIRETIN,N3,2
PHONE_MARKET,N1,0
DEPRENDLFY,N3,2
tbl_detections,N2,1
TotalBlck,N2,1
deductpaid,N1,0
InclHldays,N2,1
wdtentry,N3,2
ONFM,N3,2
BnkDflt,N2,1
wbdhu4,N3,2
pereqty,N2,1
AGREENUM,N2,1
AdditFilt,N2,1
station_id,N1,0
BILLTODEF,N2,1
BRDRGREEN,N2,1
BatteryA_to,N2,1
RCR2,N3,2
HEADRESTACT,N2,1
spdpacc2,N3,2
minheadcl,N2,1
currency,N1,0
Service_ID,N1,0
FtrODRSSum,N3,2
VISIBLEID,N1,0
document_structure_description,N1,0
reorderfrm,N2,1
WKO1,N3,2
CSI16,N3,2
sumreptype,N2,1
ctr1,N3,2
csi21,N3,2
OthAmntDue,N2,1
inchisdata,N2,1
maxindiff,N2,1
WHL1,N3,2
VEHMEAS,N2,1
COGSOCRCO2,N3,2
SBSaleAmnt,N2,1
DESC,N3,2
HscIntAcct,N3,2
serbtchnum,N2,1
end_hr,N2,1
store_email,N1,0
RfndAmntSC,N3,2
CmpnTypeFR,N2,1
SltCode,N2,1
UnitPrice,N1,0
EmployeePayHistory,N1,0
TESTID,N1,0
OGFL,N3,2
nhdareasl_shape_index,N2,1
BRIDGE,N1,0
mountain_altitude,N1,0
publisher,N1,0
BIRTHPLACE,N1,0
BPSHIPCODE,N2,1
TakerType,N1,0
InvtQty,N2,1
ISPort,N3,2
ADDR2_3P,N2,1
OpenTax,N2,1
TAXID13,N1,0
CardFrom2,N1,0
bathroom_count,N1,0
cond_num,N2,1
MrkrBlue,N2,1
nation,N1,0
ab,N3,2
OGBI,N3,2
DPDTDLVRYP,N3,2
CMDDISBOTH,N2,1
BasTaxDate,N2,1
FROMVATNO,N2,1
FILENP,N2,1
Of365EvtId,N2,1
ENUM_GROUP,N2,1
countys,N2,1
ARTS,N3,2
STATE_LIST_ID_PARK_WATER_BODY_NAME_LOCATION,N2,1
OSTEOCOND,N2,1
fldop,N2,1
PmnNum,N3,2
allowpostz,N2,1
BinAttr5F,N3,2
cntrctmplt,N3,2
Lat_Dir,N2,1
RRBC,N3,2
DPO16,N3,2
OWTR,N3,2
GBI11,N3,2
WTINVCATSF,N3,2
RDN28,N3,2
VERTPOSITIONALACCURACYREPORT,N2,1
streetnob,N2,1
RESTYPEID,N2,1
sea,N1,0
LSTBYDSSUM,N2,1
apcmact,N3,2
restored_reason,N1,0
TAXDISTMTD,N2,1
east_superstore,N1,0
COSTVAL4,N2,1
dept_locations,N2,1
ADULTS,N1,0
BarCode,N1,0
tomthsum,N2,1
E_P_0,N3,2
MATTYPE,N2,1
GenPassprt,N2,1
CSI14,N3,2
RPCURRENCY,N2,1
TAXADJREP,N2,1
VIN,N3,2
OPRO,N3,2
Wind,N1,0
MSN5,N3,2
ANNM,N3,2
ARTT,N3,2
kpi1,N3,2
dprtypid,N2,1
SWIFTNUM,N2,1
Pkl2LinNum,N3,2
dashbdcode,N2,1
PMC4,N3,2
dept_store_chain_id,N2,1
bpacctname,N2,1
CLASS1,N2,1
AuthUpdDat,N2,1
Customer_Policies,N1,0
LINEACCT,N2,1
rerevnact,N2,1
RESOLUTION,N1,0
RPC17,N3,2
YearTrans,N2,1
CRTYPENAME,N2,1
ALTSORTCOD,N2,1
MinLevel,N2,1
IEI28,N3,2
PhoneNumberType,N1,0
Planned_Destruction_Date,N1,0
mission,N1,0
ETRTaxPers,N3,2
oprr,N3,2
Variety,N1,0
CntFax_3p,N3,2
COSTNAME6,N1,0
STRTBLNCF,N3,2
OALC,N3,2
max_aperture,N1,0
ItmInclud,N2,1
TODOCNUM,N2,1
isserpaymt,N3,2
AQI2,N3,2
PARK_ID,N1,0
ActRate,N2,1
WizType,N2,1
_Bottom,N1,0
aisi,N3,2
PRQ21,N3,2
BcgPmntSc,N3,2
boeptfid,N3,2
Actual_Delivery_Date,N1,0
TotalQty,N2,1
news_report,N1,0
TAASUSER,N2,1
CSV24,N3,2
v_compress,N2,1
resident_id,N1,0
debut,N1,0
hse_feature_2,N2,1
sales_billion,N1,0
coastline,N1,0
PoARPayCat,N3,2
VPM3,N3,2
OAIM,N3,2
FiscalYear,N1,0
oat3,N3,2
amountlc,N2,1
DATE_COMPLAINT_CLOSED,N1,0
biod_uid,N3,2
folnumfrom,N2,1
CSI26,N3,2
IsEnabled,N1,0
WheelBaseTypeId,N1,0
meta_processid,N1,0
characteristic_type_code,N1,0
TOADDRES1,N2,1
TRACKID,N1,0
g_ph,N3,2
acqstnrvrs,N3,2
CntctCode,N2,1
vatcalcult,N2,1
BPLNAME,N3,2
DISTRACT,N1,0
cbfilter,N2,1
LOSER_HAND,N1,0
StreetNoW,N2,1
shreddertaxsclv,N2,1
CateCode,N2,1
backorder,N1,0
RDR4,N3,2
TOURIST_ATTRACTION_ID,N1,0
QRYGROUP26,N2,1
TYPE_,N1,0
CONFDATE1,N2,1
ENGINEMANUFACTURER,N1,0
strtblncf,N3,2
SubObjNam1,N2,1
number_deaths,N1,0
inmtransnm,N3,2
Update_Description,N1,0
CPFDlvryP,N3,2
ADJTRANS,N2,1
BNKDFLT,N2,1
entidcode,N2,1
MONTH,N1,0
modif12,N3,2
ocpc,N3,2
VATFC,N3,2
yjustific,N2,1
SL1ABS,N3,2
Stay,N1,0
TAXPERUNIT,N2,1
CGSTAMNTFC,N3,2
series2,N1,0
return_date,N1,0
RELEASE_BY,N1,0
COURSES,N1,0
actref2,N2,1
hand,N1,0
TOTAL_CATTLE,N1,0
EXPIRATION,N1,0
langs,N2,1
STORE_EMAIL_ADDRESS,N1,0
LSTSALDATE,N2,1
Skills_Required_To_Fix,N1,0
ARSNALCODE,N2,1
BANDMATE,N1,0
YEAR_OPENED,N1,0
tlu_species_redw,N2,1
BtfLine,N2,1
BASELINEID,N1,0
frequency,N1,0
mrv1,N3,2
RearCrossTrafficAlertID,N1,0
INJNO,N2,1
date_valid_from,N1,0
PQT18,N3,2
UpdateTS,N2,1
ITEMDESCR,N2,1
eulaformat,N2,1
eqpercent,N2,1
made_by,N1,0
fromwhse,N3,2
Fix_date,N1,0
Speed_knots,N1,0
CHANGERDR,N2,1
RIN23,N3,2
other_problem_details,N1,0
glazpre,N2,1
GrosProfFC,N3,2
PODROPPRSS,N3,2
mainhsnent,N2,1
wghtunit,N2,1
ccdlinenum,N3,2
earnings,N1,0
DPI3,N3,2
WTR7,N3,2
minumwncls,N3,2
GLGAINXDIF,N2,1
JDT1,N3,2
ApplDctSc,N3,2
ADDMUNIT,N2,1
AttriInt36,N3,2
DrawnSumSc,N2,1
WTC1,N3,2
attendempl,N2,1
txblsum,N2,1
OFCT,N3,2
CategNum,N2,1
TestDesc,N2,1
LOADPATH3_ALT,N1,0
NHDFeatureToMetadata,N2,1
Attr1Abs,N3,2
isrbilleri,N3,2
roundpym,N2,1
QTYPERPACK,N2,1
StpCode,N2,1
CUSTOMERS_CARDS,N1,0
citedPaperId,N1,0
RDR3,N3,2
paidrvssc,N2,1
hdop,N3,2
wtappliedf,N3,2
CrdToCode,N2,1
TASKID,N1,0
other_fault_details,N1,0
ITMTOCODE,N2,1
stagedep2,N2,1
free1,N1,0
WtInvCatSF,N3,2
OKRT,N3,2
CrTypeCode,N2,1
FIELD,N1,0
perebal,N3,2
apid,N2,1
issubmasun,N3,2
hr,N3,2
LIEUTENANT_GOVERNOR,N1,0
Segment_4,N1,0
wtr18,N3,2
PROPLIST,N2,1
REFRESH,N1,0
STREETNOB,N2,1
slduncfm,N3,2
rootbeerreview,N1,0
CSV12,N3,2
LayerIDRef,N2,1
PRODUCTLINES,N1,0
OEXPALLOC,N2,1
servername,N1,0
Nominee,N1,0
FthrPrcnt,N3,2
WHEELBASE,N1,0
BanckAcct,N2,1
ACCTTO,N2,1
DEBACCT1,N2,1
jointotbl,N2,1
pqt12,N3,2
CoverClass,N1,0
PRIVINV,N2,1
EXPENSES,N1,0
performance,N1,0
BFP,N3,2
OGBI,N3,2
CIN27,N3,2
lftrackpos,N2,1
enitemcost,N2,1
OSLM,N3,2
TRANSACTIONS_LOTS,N1,0
EfctFrom,N3,2
LinkAct_18,N2,1
GPPrcntSrv,N3,2
Picture,N1,0
SHORTNAME,N1,0
CRASHCAT,N2,1
TRUCKBEDTYPE,N1,0
ItemCodeFr,N2,1
EffectQty,N2,1
FAC1,N3,2
PMG7,N3,2
valstring,N2,1
taaspurcac,N3,2
TBLFIELDDATAGREENCARDOBSERVATIONS,N2,1
licensor,N1,0
CERANGE,N2,1
DISTLSTCOD,N2,1
isdigital,N1,0
ainc,N3,2
FBI_CODE,N2,1
lrbc,N3,2
BalTrnsfrd,N2,1
ItmBlncToC,N3,2
BSDOCDATE,N2,1
USE1STPRTR,N2,1
business_attributes,N1,0
InvCurr,N2,1
divergenceflag,N1,0
WDTENTRY,N3,2
isprenot,N2,1
numcopy,N1,0
minpayar,N3,2
INITREF2,N2,1
PATH7,N1,0
eFRTActLvs,N3,2
homecounty,N1,0
whshaamgrp,N3,2
NUMCITEDBY,N1,0
ENGINECONFIGURATION,N1,0
RepCity,N2,1
DPAPPLDCTF,N3,2
sivl,N3,2
REPLICAID,N1,0
MainBPL,N2,1
respdf,N2,1
REVALMATCH,N2,1
UNDLVQTY,N2,1
planned_destruction_date,N1,0
CLG1,N3,2
applnetfc,N2,1
VASSETS,N2,1
SrcLine,N2,1
TGTOBJECT,N2,1
SYSVatSum,N2,1
LastPurPrc,N2,1
compnyaddr,N2,1
ref_service_types,N1,0
crashtype,N1,0
meter_500,N1,0
dscription,N2,1
CCAL,N3,2
SvcFeeAcct,N2,1
VIAL_POSITION,N1,0
exprtonadd,N2,1
RDN20,N3,2
brachnum,N2,1
BrakeSystemType,N1,0
enblclspr,N3,2
PmntNum,N2,1
atxi,N3,2
HOSPSYSTOLIC,N2,1
ISDEFAULT,N1,0
ParentTypeID,N1,0
ARTDSACC,N3,2
DSMDUEDATE,N2,1
tourist_details,N1,0
TIME_OF_PURCHASE,N1,0
DEALNUM,N2,1
REVREFNO,N2,1
SSMA_TimeStamp,N3,2
problem_category_description,N1,0
FisSeries,N2,1
SPPRODTYPE,N2,1
ownershpby,N2,1
PAYBNKCNTR,N2,1
Points,N1,0
ActCurrncy,N2,1
ACL1,N3,2
CntBlnc,N3,2
EqTaxAcct,N2,1
WTQ19,N3,2
PRODUCT_TYPE_CODE,N1,0
city_area,N1,0
DoxTxAmtFC,N3,2
targetcode,N1,0
all_star,N1,0
SalesTerritory,N1,0
JKWGT11,N3,2
ADDIAMNT,N2,1
Bdate,N2,1
formfinst,N2,1
revalsum,N2,1
OGAR,N3,2
CshLstRvBl,N3,2
BcgTaxAmt,N2,1
CNTRCTSTRT,N3,2
wthrmbrsd,N3,2
template,N1,0
pqt6,N3,2
tgtfld,N2,1
OWFI,N3,2
prcrmntmtd,N2,1
PriceRate,N1,0
PRODUCTMODELPRODUCTDESCRIPTIONCULTURE,N1,0
form_status_code,N1,0
isstproexp,N3,2
order_details,N1,0
documents_mailed,N1,0
ttlexpndfc,N3,2
MonthMode,N1,0
EvalSign,N2,1
requests,N1,0
SUSPMODS,N2,1
tostate,N2,1
BARCODE,N1,0
election,N1,0
loser_age,N1,0
WTR2,N3,2
reqsel,N2,1
LASTSLP,N2,1
NNM3,N3,2
ActRef2,N2,1
ExtVatSum,N2,1
DIEXPOCONT,N2,1
IGN15,N3,2
parent_functional_area_code,N1,0
deduction,N1,0
PREVACTVTY,N2,1
jtcode,N2,1
ofml,N3,2
adm1,N3,2
TIRELOC,N2,1
RFSIDEDEPTIME,N3,2
business_rates,N1,0
FND1,N3,2
SFC2,N3,2
vtr2,N3,2
oscr,N3,2
abaroutnum,N2,1
WTR22,N3,2
SBGRPRPERC,N3,2
UPMINHYDROSEQ,N2,1
arcmfrnact,N3,2
finish,N1,0
contactorganization,N1,0
Qty,N2,1
CASHDISACC,N2,1
SHOT_POWER,N1,0
Low_Estimate,N1,0
childid,N1,0
KpiValue24,N3,2
CPV20,N3,2
testcomp,N2,1
CRDBUSEGRP,N2,1
date_of_completion,N1,0
ARRMEDICAL,N2,1
stdstrfc,N3,2
ToDiff,N2,1
TransNum1,N2,1
WTD1,N3,2
LetterLvl,N2,1
AGENTNUM,N2,1
LABQAQCSAMPLETYPE,N2,1
DataContex,N1,0
ISSubMasUn,N3,2
grpbyagrno,N2,1
stadium_id,N1,0
KPINAME,N2,1
JobCandidate,N1,0
constructorstandings,N1,0
TRANSTOTEC,N2,1
attriint36,N3,2
Has_Pet,N1,0
actutodate,N2,1
invntdirec,N2,1
dataparams,N1,0
exporttype,N1,0
oula,N3,2
chgtimest,N2,1
orcj,N3,2
fontsize,N1,0
DVRANK,N3,2
institution,N1,0
retinvoice,N2,1
reserved,N1,0
SpecialOfferProduct,N1,0
addcurr2,N2,1
annm,N3,2
B1VERSION,N2,1
ISTEMPLATE,N1,0
ocrd,N3,2
hscbamtfc,N3,2
LFDISPOSAL,N2,1
EXEMPTAMNT,N2,1
OHMM,N3,2
SFI10,N3,2
ENBNEGDOC,N2,1
udo2,N3,2
COMISFC,N3,2
LOCAL,N1,0
OWTJ,N3,2
WATERSHED,N1,0
PRR26,N3,2
PDN7,N3,2
TrgAbsEnt,N2,1
ISOCurrNum,N2,1
RctAbs,N3,2
video_games,N1,0
AttendReci,N2,1
CCDLINENUM,N3,2
deployevent,N1,0
stint,N1,0
driver,N1,0
MAXDVRESTIME,N2,1
LOCK,N1,0
DEFENCETEAMWIDTHCLASS,N1,0
INTCOMP,N3,2
RSCTO1,N3,2
deferrtax,N2,1
EnbSgmnAct,N3,2
PmntDate,N2,1
ASSIGNEDBY,N1,0
aec3,N3,2
ACCTMETHOD,N2,1
ArTdsAcc,N3,2
bftype,N2,1
ACTBASSUBL,N2,1
linkact_28,N2,1
DRN1,N3,2
