text,category,label
ROLLOBJ,N2,1
ROLLTURN,N1,0
ROM_MiB,N3,2
ROMN_OTU,N3,2
ROMN_OTU_ID,N3,2
ROMN_Short_Name,N2,1
ROMNSampleName,N2,1
room,N1,0
room_count,N1,0
RoomId,N1,0
RootId,N1,0
ROPass,N2,1
ROText1,N2,1
Rots,N2,1
Round,N1,0
Round_ID,N1,0
RounddifSc,N2,1
RoundDifSy,N2,1
RoundMeth,N2,1
RoundRmrk,N2,1
RoundRule,N1,0
RoundSum,N1,0
RoundSums,N1,0
RoundSys,N2,1
RoundType,N1,0
RoundVat,N2,1
Route,N1,0
route_id,N1,0
RouteStage,N1,0
RowAction,N1,0
RowId,N1,0
ROWIDTH1,N2,1
ROWIDTH2,N2,1
ROWIDTH4,N2,1
RowStatus,N1,0
Royal_Family_Details,N1,0
Royal_Family_ID,N1,0
Rpd,N3,2
RPID,N3,2
Rprt1099,N3,2
RptDupDist,N2,1
RptLayout,N2,1
RptList,N2,1
RptMonth,N2,1
RptSec,N2,1
RptType,N2,1
RRBC,N3,2
RROH,N3,2
RrrConfrmd,N3,2
RRVatSC,N3,2
RscFrom1,N3,2
RspOverAmt,N2,1
RspType,N2,1
RThrdPFld,N3,2
RThrdPTab,N3,2
RToStockSc,N2,1
RtrictResn,N3,2
RtrictType,N2,1
RTTDnldAdr,N3,2
RTTStamp,N2,1
RturnngAct,N2,1
RuleDesc,N2,1
RuleID,N1,0
RuleIndex,N1,0
RuleRef,N1,0
RUMBROAD,N2,1
RunAs,N1,0
RunID,N1,0
RunRecords,N1,0
RunType,N1,0
RvalMethod,N2,1
RvsChrgPrc,N3,2
RvsChrgSC,N3,2
RvsChrgSum,N2,1
RvsChrgTax,N2,1
RvsCrgPrc,N3,2
RvsPaidSC,N3,2
SacCode,N2,1
SacEntry,N2,1
SAEAutomationLevel_from,N2,1
SAEAutomationLevel_to,N2,1
salary,N1,0
salaryCurr,N2,1
SalePerson,N1,0
SaleProfit,N1,0
Sales,N1,0
sales_transaction_id,N1,0
SalesAmnt,N2,1
SalesLimit,N1,0
SalesOAT,N2,1
SalesOrder,N1,0
SalesPrice,N1,0
salesPrson,N2,1
SaleTaxRCM,N2,1
SalFactor3,N2,1
SalFormula,N1,0
Salinity,N1,0
SalPackMsr,N2,1
SalPackUn,N2,1
SalseRpt,N2,1
SalUnitMsr,N2,1
Sample_Client_ID,N1,0
Sample_ID,N1,0
Sample_STORET_Station_ID,N2,1
Sample_STORET_Station_ID,N2,1
SampleZone,N1,0
SAPNote,N2,1
SaRevNAct,N3,2
SaveDate,N1,0
SBAccQty,N2,1
SBAccTotal,N2,1
SBSaleAmnt,N2,1
SCAdjust,N2,1
sCalcMeth,N2,1
SCDateFrom,N2,1
SCDateTo,N2,1
SchdLine,N2,1
SchedJobID,N2,1
Schedule,N1,0
SchemaName,N1,0
School,N1,0
School_ID,N1,0
School_name,N1,0
School_Year,N1,0
SchVersion,N2,1
Scientific_Name,N1,0
ScientificName,N1,0
Scientist,N1,0
SCL1Count,N3,2
Scl1NxtLn,N3,2
Scl3NxtLn,N3,2
Scl4NxtLn,N3,2
SCNCounter,N2,1
Score,N1,0
screen_mode,N1,0
ScreenFont,N1,0
ScrtyCntrS,N3,2
ScsCode,N2,1
SDfltWT,N3,2
SearchCond,N2,1
Season,N1,0
SeatBeltTypeId,N1,0
SEATROW,N1,0
SeatRowsCount,N1,0
Seats,N1,0
SecCode,N2,1
SecLevel,N2,1
Second_Date,N1,0
Second_End_Time,N1,0
Second_Start_Time,N1,0
Secretary_Vote,N1,0
Section,N1,0
section_code,N1,0
section_id,N1,0
section_sequence,N1,0
section_title,N1,0
Seedlings_ID,N1,0
Segment_0,N1,0
Segment_2,N1,0
Segment_3,N1,0
Segment_4,N1,0
Segment_7,N1,0
SegmentId,N1,0
SelAddTel,N2,1
SelBankAct,N2,1
SelctedBtn,N2,1
Select,N1,0
Selected,N1,0
SelectionID,N1,0
selfInv,N2,1
SelfInvoic,N2,1
SelFldID,N2,1
SelfPrice,N1,0
SellerName,N1,0
SellItem,N1,0
SelloSAT,N2,1
SellRes,N2,1
SelMthd,N2,1
semester_name,N1,0
sEmployed,N1,0
SendAccept,N1,0
SendAlert,N1,0
SendDate,N1,0
SendEMail,N1,0
SenderID,N1,0
SendInter,N2,1
SendIntrnl,N2,1
SendSMS,N2,1
SendTime,N1,0
sent_date,N1,0
SentMeth,N2,1
SentValue,N1,0
SeqCode,N2,1
SeqNo,N2,1
SeqNum,N2,1
SEQUENCE,N1,0
sequence_identity_to_human_protein,N1,0
sequence_length,N1,0
SequenceID,N1,0
SequenceNo,N1,0
Ser,N3,2
SerCode,N2,1
Serial,N1,0
SerialNo,N1,0
SerialNoF,N2,1
SerialNoT,N2,1
Serie,N1,0
Serie1CB,N2,1
Serie2,N1,0
Serie2CB,N2,1
Serie3,N1,0
Serie3CB,N2,1
Serie4,N1,0
Serie4CB,N2,1
series_name,N1,0
SeriesCode,N1,0
SeriesIn,N1,0
SeriesName,N1,0
SeriesOut,N1,0
SeriesPOI,N2,1
SeriesPOO,N2,1
SeriesStr,N2,1
SeriesType,N1,0
SerPymMeth,N2,1
SerSupplM,N2,1
Serv_Pass,N2,1
Serv_Usr,N2,1
ServCode,N2,1
Server,N1,0
ServerName,N1,0
ServFeeAm,N2,1
Service,N1,0
service_descriptio,N2,1
service_details,N1,0
service_name,N1,0
ServiceCtg,N2,1
services,N1,0
ServName,N2,1
ServNature,N2,1
ServSmmry,N2,1
ServSupply,N2,1
SessionID,N1,0
SeStartDat,N2,1
SetExp,N2,1
SetName,N1,0
SetSriUniq,N2,1
Settlement_Amount,N1,0
Settlement_ID,N1,0
SettMeth,N2,1
Sex,N1,0
SgstAcc,N3,2
SgstAmnt,N3,2
SgstAmntFC,N3,2
SgstAmntSC,N3,2
SgstApplSC,N3,2
SgstBAmt,N3,2
SgstBAmtFC,N3,2
SgstBAmtSC,N3,2
SgstRate,N3,2
sh,N3,2
Shading,N1,0
Shadow,N1,0
Shape,N1,0
Shape_Leng,N2,1
ShapeType,N1,0
Share_in_percent,N1,0
Sheep_and_Goats,N1,0
SHeight1,N2,1
ship_type,N1,0
Shiper,N1,0
ShipFromDe,N2,1
shipment_date,N1,0
shipping_agent_code,N1,0
shipping_agent_description,N1,0
shipping_agent_name,N1,0
ShipState,N1,0
ShipToCode,N1,0
ShipToDef,N2,1
ShipToOW,N3,2
ShipType,N1,0
SHLDRWIDTH,N2,1
sho,N3,2
Shop_Name,N1,0
short_passing,N1,0
Shortages,N1,0
ShortRcpt,N2,1
Show_ID,N1,0
Show_times_per_day,N1,0
ShowAtCard,N1,0
ShowBothNu,N2,1
ShowDescr,N2,1
ShowDocNo,N2,1
ShowJDT,N3,2
ShowLegend,N1,0
ShowMiss,N2,1
ShowNewMsg,N1,0
ShowNewTsk,N2,1
ShowResult,N1,0
ShowSCN,N3,2
ShowWebTil,N2,1
shp_feature_1,N2,1
ShredderTaxScLV,N2,1
ShrId,N3,2
Shrub,N1,0
SideEnable,N1,0
SIDEGLAZ,N2,1
SIDEROOF,N1,0
Sign,N1,0
SignData,N1,0
SignDate,N1,0
SignDigest,N1,0
Signed,N1,0
SignMsg,N2,1
SignName,N1,0
SimpProc,N2,1
SimReport,N2,1
Simulation,N1,0
Since,N1,0
Singer_ID,N1,0
SinglePaym,N2,1
SinglePym,N2,1
SInsurNum,N2,1
SIPLDoc,N2,1
SIPLSeting,N2,1
Site_Desc,N2,1
Site_End_Y,N1,0
Site_Name,N1,0
Site_Start_X,N1,0
SiteID,N1,0
SituatInd,N2,1
Situation,N1,0
SizeInMM,N2,1
SizeOfSeg0,N2,1
SizeOfSeg1,N2,1
SizeOfSeg2,N2,1
SizeOfSeg3,N2,1
SizeOfSeg4,N2,1
SizeOfSeg6,N2,1
SizeOfSeg7,N2,1
SizeOfSeg8,N2,1
skill_code,N1,0
skill_id,N1,0
SkinType,N1,0
SL2Code,N3,2
SL3Code,N3,2
SLCode,N3,2
SLDAddr,N3,2
SLDUncfm,N3,2
SLEDGERF,N3,2
SLEnable,N2,1
SLength1,N2,1
Slength2,N2,1
SlfInvExpn,N3,2
Slide_Position,N1,0
sliding_tackle,N1,0
SlimType,N1,0
Slope,N1,0
Slots,N1,0
SlpCode,N2,1
SlpCommUse,N2,1
SlpFrom,N2,1
SlScProgr,N3,2
Small_Silver,N1,0
SmtpEncode,N2,1
SmtpName,N2,1
SmtpPort,N2,1
SnakeID,N1,0
SnapGrid,N1,0
SnapshotId,N1,0
Snatch,N1,0
SnbAbsEnt,N3,2
SnBDfltSB,N3,2
SnBIndex,N3,2
SnbLotNum,N3,2
SnBMDAbs,N3,2
SnbMfn,N3,2
SNBOpenQty,N2,1
SnbQty,N3,2
SnbSysNum,N2,1
SnBType,N2,1
SndrRole,N2,1
SngBatch,N2,1
SngRunCap,N2,1
SngUoMCode,N3,2
so,N3,2
soa,N3,2
SocialName,N1,0
SOE,N3,2
SoftVender,N1,0
Software_Platform,N1,0
SOIExc,N3,2
Soil_Dist,N2,1
SOILineNum,N2,1
SOIWizId,N3,2
SoleCity,N1,0
SoleFName,N2,1
SoleGender,N1,0
SoleSName,N2,1
SoleTitle,N1,0
SOLUTIONID,N1,0
Song,N1,0
Song_ID,N1,0
Song_Name,N1,0
Song_release_year,N1,0
SongId,N1,0
SOpDate,N2,1
Sort2Up,N1,0
Sort3Up,N1,0
SortBy,N1,0
SortField1,N1,0
SortField3,N1,0
SortOrder,N1,0
SortType,N1,0
Source_DataDesc,N2,1
Source_DatasetID,N1,0
Source_Originator,N1,0
source_u_id,N2,1
SourceAirport,N1,0
SourceBeginGen,N2,1
SourceCitationAbbreviation,N1,0
SourceContribution,N1,0
SourceDataDesc,N2,1
SourceDB,N2,1
SourceECM8,N3,2
SourceFld,N2,1
SourceLang,N2,1
SourceScaleDenominator,N1,0
SourceText,N1,0
SourceType,N1,0
SouVirAsst,N2,1
spAdDpr,N3,2
span_first,N1,0
SpBalAct,N2,1
spConcPer,N2,1
SpcPrice,N2,1
SpcUoMCode,N3,2
SpDpAcc1,N3,2
SpDpAcc2,N3,2
SpDpAcc3,N3,2
SpDpKey2,N3,2
SpDpKey3,N3,2
SpDpr1,N3,2
SpDprDur,N3,2
SpDprKey,N3,2
SpDprKey2,N3,2
SpDprPlan,N3,2
SpDprPost,N3,2
Spec,N2,1
SpecDate,N1,0
special_features,N1,0
species,N1,0
Species Code,N1,0
Species_Code,N1,0
Species_ID,N1,0
SpecPrice,N2,1
SPECUSE,N2,1
SPEDCtgory,N3,2
Speed_knots,N1,0
SPEEDLIMIT,N1,0
sPercent,N2,1
Spg,N3,2
SPGCounter,N2,1
SpiltTrans,N2,1
SPINEDEGEN,N2,1
Splited,N2,1
SplitFBSh,N2,1
SplitPayAc,N2,1
SplitPmnt,N2,1
SplitTaxFC,N2,1
SplitTaxSC,N2,1
SplitTran2,N2,1
SplitTran3,N2,1
SpltCredLn,N2,1
SpltPmtVAT,N3,2
spMaxAmnt,N2,1
spMeth,N2,1
Sponsor_name,N1,0
SportName,N1,0
SPP1LNum,N3,2
sprint_speed,N1,0
SPSrcDLN,N3,2
SPSrcID,N3,2
SqlCode,N1,0
SqlName,N1,0
SqlType,N1,0
src_ap,N3,2
src_apid,N3,2
SrcAbsEnt,N3,2
SrcArr,N2,1
SrcArrType,N2,1
SrcCalcSC,N2,1
SrcDBVer,N2,1
SrcDocEnt,N2,1
SrcEntry,N2,1
SrcFC,N3,2
SrcField,N2,1
SrcFieldFC,N3,2
SrcFieldSC,N3,2
SrcFld,N2,1
SrcLctName,N2,1
SrcLoc,N2,1
SrcLocName,N2,1
SrcObjTyp,N2,1
SrcPrice,N2,1
SrcSC,N3,2
SrcSubType,N2,1
SrcTaxAcct,N2,1
SrcType,N2,1
SRID,N3,2
SriMngSys,N3,2
SriUniqFld,N3,2
SRTEXT,N2,1
SrvcCallId,N2,1
SrvcType,N2,1
SrvGpPrcnt,N3,2
SrvTaxClr,N2,1
SSICode,N2,1
SSIExmpt,N2,1
SSIExmptSt,N3,2
SSIName,N2,1
Ssn,N3,2
SspdRgnlTx,N3,2
SspndMTTx,N3,2
SspndWTHTx,N3,2
StaCode,N2,1
Stadium_ID,N1,0
staff_address_id,N1,0
staff_first_name,N1,0
staff_gender,N1,0
staff_name,N1,0
StageCode,N1,0
StageDep4,N2,1
StagePosition,N1,0
StaIndex,N2,1
StampDate,N1,0
StampTax,N2,1
star_rating_code,N1,0
star_rating_description,N1,0
stars,N1,0
START,N1,0
Start_Date,N1,0
Start_from,N1,0
start_min,N2,1
start_station_id,N1,0
start_station_name,N1,0
Start_year,N1,0
StartAt,N1,0
StartFlag,N1,0
StartFrom,N1,0
StartLat,N2,1
StartTime,N1,0
StartType,N1,0
StartYear,N1,0
StatAsset,N2,1
StatCol,N2,1
StatDlvryP,N2,1
State,N1,0
STATE_BASIN_NAME,N1,0
State_Code,N1,0
state_county_province,N1,0
State_Designation_Level,N1,0
STATE_FIPS_CODE,N2,1
STATE_LIST_ID,N2,1
STATE_LIST_ID_PARK_WATER_BODY_NAME_LOCATION,N2,1
State_Name,N1,0
STATE_PROVINCE,N1,0
state_province_county,N1,0
State1,N1,0
StateFder,N2,1
StateGIP,N2,1
StateList,N1,0
Statement_Details,N1,0
Statement_ID,N1,0
statemntNo,N2,1
StateOrProvince,N1,0
States,N1,0
StatProc,N2,1
StatType,N2,1
Status,N1,0
Status_Code,N1,0
status_date,N1,0
StatusDetails,N1,0
StatusDisc,N2,1
StatusFrom,N1,0
statusID,N1,0
StatusNum,N2,1
StatusOfE,N2,1
StatusOfP,N2,1
StatValSgn,N2,1
Stay,N1,0
StayEnd,N1,0
StayID,N1,0
StcCode,N2,1
StckAppDFC,N3,2
StckDstFc,N3,2
StckDstSc,N3,2
StckDstSum,N3,2
StckINMPr,N3,2
StckTrnDir,N2,1
StdActCode,N2,1
STDCode,N2,1
StdCost10,N2,1
StdCost2,N2,1
StdCost3,N2,1
StdCost5,N2,1
StdCost6,N2,1
StdCost9,N2,1
StdItemId,N2,1
StDlvDate,N2,1
StDp1Abs,N3,2
StDp1Type,N3,2
StDp2Abs,N3,2
StDp4Abs,N3,2
StDstrFC,N3,2
StdTaxCode,N2,1
SteeringLocationId,N1,0
STEERTELEADJ,N2,1
Step_Id,N1,0
StepCode,N1,0
StepLast,N2,1
StepLink,N1,0
StgDesc,N2,1
StgEntry,N2,1
stint,N1,0
StkInTnAct,N3,2
StkOffsAct,N3,2
StkRvOfAct,N3,2
StmpTxAmnt,N2,1
StmtGuid,N2,1
Stock,N1,0
StockActio,N2,1
StockEff,N2,1
StockNoBas,N2,1
StockOffst,N2,1
StockPrice,N1,0
StockRvAct,N2,1
StockSum,N2,1
StockSumFc,N2,1
StockType,N1,0
StockValue,N1,0
StokRvlAct,N2,1
stop,N1,0
StopLon,N2,1
StopUTMX,N2,1
store_address,N1,0
Store_Email_Address,N1,0
Store_Phone,N1,0
Stories,N1,0
StorKeeper,N2,1
StornoAcc,N2,1
StornoRate,N1,0
StornoToTr,N2,1
StpCode,N2,1
StpDes,N3,2
StraType,N2,1
Stream,N1,0
StreamLevel,N1,0
StreamOrder,N1,0
Street,N1,0
STREET_ADDRESS,N1,0
STREET_NAME,N1,0
StreetB,N2,1
StreetF,N2,1
StreetGIP,N2,1
StreetNoS,N2,1
StreetNoW,N2,1
StreetNum,N2,1
strength,N1,0
StrFld,N2,1
STRID01,N3,2
STRID02,N3,2
STRID03,N3,2
STRID06,N3,2
STRID08,N3,2
STRID09,N3,2
STRID10,N3,2
STRID11,N3,2
STRID12,N3,2
StrIndex,N2,1
String,N2,1
STRKHEIGHT,N2,1
STRKLENGTH,N2,1
STRKWIDTH,N2,1
StrLength,N2,1
StrNoDlvrP,N3,2
StrtDlvryP,N3,2
StrtNoGIP,N3,2
STRUTYPE,N3,2
StrVal1,N3,2
StrVal2,N3,2
StrVal3,N3,2
StrVal4,N3,2
SttCurYr,N3,2
SttId,N3,2
SttPrvsYr,N3,2
SttType,N2,1
STU_CLASS,N2,1
STU_DOB,N2,1
STU_FNAME,N2,1
STU_GPA,N2,1
STU_HRS,N2,1
STU_NUM,N2,1
STU_TRANSFER,N2,1
student_details,N1,0
student_enrolment_id,N1,0
Studio,N1,0
SubBkNIRE,N3,2
Subclass,N1,0
SubDocType,N1,0
SubEntry,N1,0
subject_id,N1,0
SubjOfRuF,N2,1
SubKeyId,N1,0
SubLedgerN,N2,1
SubLineNum,N1,0
SubMenu,N1,0
Submission_ID,N1,0
SubmitedBy,N1,0
Submits,N1,0
submitted,N1,0
SubObjKey,N2,1
SubObjNam1,N2,1
SubObjType,N2,1
Subord,N2,1
subPath,N1,0
SubPeriod,N1,0
Subphylum,N1,0
SubPRTyp,N2,1
subscription_type,N1,0
SubSeries,N1,0
SubSplyTyp,N2,1
Substrate,N1,0
Substt,N2,1
SubSum,N2,1
SubTitle,N1,0
SubType,N1,0
SubVType,N2,1
Subwatershed,N1,0
SuccRecalc,N2,1
Suffix,N1,0
Suframa,N2,1
Sum,N1,0
SumAccumAm,N2,1
SumApplied,N1,0
SumByDistr,N2,1
SumDec,N2,1
SumDocTot,N2,1
SumFrstChk,N2,1
sumIntrClc,N2,1
SumInWords,N1,0
Summary,N1,0
SummayFld,N2,1
SummryType,N1,0
SumMthCurr,N2,1
SumNxtChk,N2,1
SumRptId,N2,1
SumSubId,N2,1
SumTranVal,N2,1
SunStrart,N2,1
SUoMEntry,N3,2
SupBPLId,N3,2
SupDate,N1,0
Super_ssn,N2,1
Superclass,N1,0
Superfamily,N1,0
Superorder,N1,0
SUPERUSER,N1,0
SuplyType,N2,1
SuppBkLine,N2,1
SuppCatNum,N2,1
Supplier,N1,0
supplier_id,N1,0
supplier_phone,N1,0
SupplMass,N2,1
SupplUnit,N2,1
Support_rate,N1,0
SupportRepId,N2,1
SuppUnit,N2,1
SupZeros,N2,1
SurAcc,N2,1
SurAmnt,N2,1
SurAmntFC,N3,2
SurAmntSC,N3,2
SurAppl,N2,1
SurApplFC,N3,2
SurBAmt,N3,2
SurBAmtFC,N3,2
SurBAmtSC,N3,2
Surname,N1,0
SurnameSP,N2,1
Surpluses,N1,0
SurRate,N2,1
SVL,N3,2
SVolume,N2,1
SWdth2Unit,N2,1
SWeight1,N2,1
SWeight2,N2,1
SWidth2,N2,1
SwiftNum,N2,1
SWW,N3,2
Symptom,N1,0
SYSBaseSum,N2,1
SysCloseDt,N2,1
SysCNoEdit,N2,1
SYSCred,N2,1
SysCredit,N2,1
SysCurrncy,N2,1
SYSDeb,N3,2
SysDebit,N2,1
SysDsc,N2,1
SYSEquSum,N2,1
SysFilter,N2,1
SysLang,N2,1
SysMatch,N2,1
SysMatchNo,N2,1
SysRptName,N2,1
SysRptTemp,N2,1
System,N1,0
SysTotal,N2,1
SYSTVat,N3,2
T&E_Status,N3,2
T_DueDate,N2,1
TaaSEnable,N2,1
TaaSEnbl,N3,2
TaasRate,N2,1
TaaSSaleAc,N2,1
TaaSURL,N2,1
TaaSUser,N2,1
TaasVatSum,N2,1
Table1,N1,0
TableCode,N1,0
TableDesc,N2,1
TableID,N1,0
TableName,N1,0
TabName,N2,1
Taker1Id,N1,0
Taker1Type,N1,0
Taker2Id,N1,0
Taker2Type,N1,0
TanOfficer,N2,1
TanypodPct,N3,2
TanypodPctScP,N3,2
TarEntry,N2,1
TarField,N2,1
Target,N1,0
target_u_id,N2,1
TargetBase,N1,0
TargetBran,N2,1
TargetDoc,N1,0
TargetEntr,N2,1
TargetGen,N2,1
TargetLoc,N2,1
TargetType,N1,0
TarGSTIN,N3,2
TarLoc,N2,1
TarLocName,N2,1
TarType,N2,1
Task,N1,0
task_details,N1,0
Task_Id,N1,0
TaskDesc,N2,1
TASKID,N1,0
TASKTYPE,N1,0
Tax,N1,0
TaxAbsEntr,N2,1
TaxACNum,N2,1
TaxAdjRep,N2,1
TaxAgent,N1,0
TaxAmount,N1,0
TaxAmt,N2,1
TaxAmtSrc,N2,1
TaxAuCod,N2,1
TaxCatCode,N2,1
TaxCatVer,N2,1
TaxClass,N1,0
TaxCode,N1,0
TaxCodeAP,N2,1
TaxCodeAR,N2,1
TaxCodeCst,N2,1
TaxCodeExt,N2,1
TaxCodeVnd,N2,1
TaxCtg,N2,1
TaxCtgr,N2,1
TaxCtgrBL,N3,2
TaxDate,N1,0
TaxDateFro,N2,1
TaxDateTo,N2,1
TaxDisMthd,N2,1
TaxDistSFC,N2,1
TaxDistSum,N2,1
Taxes,N1,0
TaxGrpType,N2,1
TaxId10,N1,0
TaxId12,N1,0
TaxId14,N1,0
TaxId4,N1,0
TaxId5,N1,0
TaxId6,N1,0
TaxId7,N1,0
TaxId8,N1,0
TaxId9,N1,0
TaxIdIdent,N2,1
TaxIDNum,N2,1
TaxIdNum3,N2,1
TaxIdValid,N2,1
TaxInPrice,N2,1
TaxInvNo,N2,1
TaxLegForm,N2,1
TaxLiable,N1,0
TaxOffice,N1,0
TaxonCode,N2,1
TaxOnExAp,N2,1
TaxOnExApF,N2,1
TaxOnExApS,N2,1
TaxOnExBlF,N2,1
TaxOnExBlo,N2,1
TaxOnExBlS,N2,1
TaxOnExp,N2,1
TaxOnExpAp,N2,1
TaxOnly,N1,0
TaxonRhithron,N2,1
TaxOnRI,N2,1
TaxOnTType,N2,1
TaxPayAttr,N2,1
TaxPayType,N2,1
TaxRate,N1,0
TaxRate,N1,0
TaxRateDet,N2,1
TaxRegime,N1,0
TaxRelev,N2,1
TaxRepType,N2,1
TaxRndRule,N2,1
TaxState,N1,0
TaxStatus,N1,0
TaxSum,N1,0
TaxSumFrgn,N2,1
TaxSumOrg,N2,1
TaxSumOrgF,N2,1
TaxSumOrgS,N2,1
TaxSumSys,N2,1
TaxSysType,N2,1
TaxType,N2,1
TaxZone,N2,1
TBankCount,N2,1
tbl_Benthic_MMI_OE_OE_P_5,N2,1
tbl_BenthicLabMetadata_Lab,N1,0
TblFITM,N3,2
TblHITW,N3,2
TblNum,N2,1
Tcd2Id,N3,2
TcdId,N3,2
TCode,N2,1
TdsAppl,N3,2
TdsBAmt,N3,2
TdsBAmtSC,N3,2
TDSFee,N2,1
TDSInterst,N2,1
TdsRate,N2,1
TDSType,N2,1
team_id,N1,0
team_id_lahman45,N2,1
team_id_loser,N1,0
team_id_winner,N1,0
Team_Name,N1,0
team_short_name,N1,0
teamID,N1,0
TeamUomQty,N2,1
Telephone,N1,0
TempDesc,N2,1
TEMPFORMAT,N2,1
Template,N1,0
Template_Details,N1,0
Template_ID,N1,0
Template_Type_Code,N1,0
TemplateId,N1,0
TempName,N2,1
TempType,N2,1
TerminalPathID,N1,0
TestComp,N2,1
TestID,N1,0
TestMode,N1,0
TETHERDESIGN,N1,0
TETHERUSE,N1,0
Text,N1,0
text_of_notes,N1,0
TextCode,N1,0
TextStyle,N1,0
TfrRealAmt,N2,1
TgtFld,N2,1
TgtObject,N2,1
TgtObjId,N2,1
TgtType,N2,1
Theme,N1,0
Theme_Park_Details,N1,0
ThirdParty,N1,0
ThirdPID,N2,1
ThirdPVal,N2,1
ThousSep,N2,1
ThreatLevl,N2,1
Threshold,N1,0
ThreshOver,N2,1
throws,N1,0
ThuEnd,N2,1
Tidally_Influenced,N1,0
tie,N1,0
ties,N1,0
Time,N1,0
time_slot_id,N1,0
TimeAxis,N1,0
TimeFormat,N1,0
TimeOut,N1,0
TimeResUn,N2,1
TimerEtyId,N2,1
times,N1,0
TimeZone,N1,0
TinNo,N2,1
TIRELOC,N2,1
TIREMANUF,N2,1
TIRERESTR,N2,1
TIRESIZETYPE,N1,0
TIRETREAD,N1,0
Title,N1,0
Title_2,N1,0
TitleField,N1,0
Tk1CntQty,N3,2
Tk2UomQty,N3,2
TLength,N2,1
TlGrossVal,N2,1
TlsEncryp,N2,1
TlWheldAmn,N3,2
TMargin,N2,1
TMDL,N3,2
TMP_JE,N3,2
TmpAlias,N2,1
TmpDescr,N2,1
TmplName,N2,1
TmplPath,N2,1
TmpltName,N2,1
TNMID,N3,2
TNVED,N3,2
TO_M,N3,2
To_Permanent_Identifier,N1,0
ToAcct,N2,1
ToAddres2,N2,1
ToAmount,N2,1
ToAmount2,N2,1
ToCardCo,N2,1
ToCntry,N2,1
ToDate,N2,1
ToDate3,N2,1
ToDate4,N2,1
TODedBaseS,N3,2
TODedBaSFC,N3,2
ToDiff,N2,1
ToDoc,N2,1
ToDoc4Nu,N2,1
ToDoc5Nu,N2,1
ToDocNo,N2,1
ToDocNum,N2,1
ToDueDate,N2,1
ToFRNAmnt,N3,2
ToGroup,N2,1
ToGSTN,N3,2
ToIdc,N3,2
ToItem,N2,1
ToKey,N2,1
TolDays,N2,1
TolerDays,N2,1
TolrncDays,N2,1
ToMemo,N2,1
ToNumber,N2,1
ToObject,N2,1
ToolbarId,N1,0
Top,N1,0
ToPane,N2,1
TopID,N1,0
ToPlace,N2,1
TopLine,N1,0
TopMrgn,N2,1
TopoPosition,N2,1
ToPort,N3,2
ToRef1,N2,1
ToRef2,N2,1
ToSalsMan,N2,1
ToSeries,N2,1
ToState,N2,1
ToStock,N2,1
Total,N1,0
total_amount_purchased,N1,0
total_budget_percent_budgeted,N1,0
total_budget_percent_invested,N1,0
Total_Cattle,N1,0
Total_disk_area,N1,0
total_value_purchased,N1,0
Total_WL,N2,1
TotalAP,N2,1
TotalAR,N2,1
TotalCif,N2,1
TotalCurr,N2,1
TotalDbt,N2,1
TotalDed,N2,1
TotalEnrollment_AY,N2,1
TotalExpFC,N2,1
TotalExpns,N2,1
TotalExpSC,N2,1
TotalFC,N2,1
TotalFeeFC,N2,1
TotalFrgn,N2,1
TotalIn,N2,1
TotalInd,N2,1
TotalLine,N1,0
TotalLoc,N2,1
TotalOut,N2,1
TotalSC,N2,1
TotalSumSy,N2,1
TotalSys,N2,1
TotalTax,N2,1
TotalUnits,N1,0
TotalVat,N2,1
TotCredit,N2,1
TotDebit,N2,1
ToTitle,N2,1
TotLineSC,N2,1
ToTraName,N2,1
ToTrnsCod,N2,1
ToTrnsNum,N2,1
TotVarAR,N3,2
Tourist_Details,N1,0
Tourist_ID,N1,0
tourney_date,N1,0
tourney_id,N1,0
tourney_level,N1,0
tourney_name,N1,0
tours,N1,0
ToValue,N1,0
ToVatNo,N2,1
TOWHITCH,N1,0
ToWhsCode,N2,1
tp,N3,2
TpiMemo,N3,2
TplName,N3,2
TplNum,N3,2
TplType,N3,2
TpsId,N3,2
TRACK,N1,0
TrackingNt,N2,1
TrackiNtLn,N2,1
TrackNo,N1,0
TractionControl,N1,0
Trade_Name,N1,0
TRAFFLOW,N2,1
Trail,N1,0
TrailerID,N1,0
Train_ID,N1,0
train_number,N1,0
TranDate,N2,1
TrandReduc,N2,1
TranRedArP,N3,2
TranReducP,N2,1
TransAbs,N2,1
transaction_amount,N1,0
transaction_comment,N1,0
transaction_type,N1,0
transaction_type_code,N1,0
TransAmnt,N2,1
TransAmtSC,N2,1
TransCat,N2,1
transcript_date,N1,0
TransCurr,N2,1
TransDate,N1,0
TransDocNo,N2,1
Transect_ID,N1,0
Transect_Type,N1,0
TransferAc,N2,1
Transfered,N1,0
TransfXslt,N2,1
transID,N2,1
Transit_Passengers,N1,0
TransmissionSpeeds,N1,0
TransmissionStyle,N1,0
TransMod,N2,1
TransMode,N2,1
TransNum,N2,1
TransNum1,N2,1
TranspNum,N2,1
TranSPRTyp,N2,1
TransRef,N2,1
TransRowId,N2,1
TransTpFld,N3,2
TransType,N2,1
TransValue,N2,1
TranTPRTyp,N3,2
TranType,N2,1
Trap #,N1,0
Trap Type,N1,0
traverse,N1,0
TrcCode,N2,1
TRCEndDate,N2,1
TREATMENT,N1,0
treatment_id,N1,0
treatment_type_code,N1,0
